SC_ID,Supplier_Name,Commodity_Name,Year,Month,Country,Region,Supplier_Tier,Industry_Sector,ESG_Score,Environmental_Score,Social_Score,Governance_Score,Carbon_Emission_Intensity,GHG_Scope1_Intensity,GHG_Scope2_Intensity,GHG_Scope3_Intensity,Water_Intensity,Waste_Management_Efficiency,Renewable_Energy_Usage,Compliance_Level,Sustainability_Report_Availability,Certifications_Active,Lead_Time_Days,Production_Capacity,On_Time_Delivery_Rate,Defect_Rate,Incident_History_Count,Labour_Compliance_Score,Diversity_Index,Financial_Stability_Score,Freight_Cost,Cost_Index,Commodity_Price_Index,Commodity_Demand,Trade_Volume,Logistics_Distance_km,Risk_Classification
SC0016425,Tata Steel,Automotive steel,2023,10,3,5,1,8,69.9,63.5,56.3,48.3,0.135,1.43,1.91,3.4,146.0,0.51,0.69,0,0,49,85,45028,0.8,0.054,2,67.1,0.57,73.2,17656.55,1.39,1.19,11170,74679,14438,High
SC0012776,Wilmar International,Crude palm oil,2022,11,8,0,1,0,63.9,62.8,73.5,49.7,0.161,0.57,1.38,0.74,168.1,0.53,0.23,0,1,40,35,23664,0.84,0.034,5,87.3,0.63,92.4,8375.25,1.43,1.39,90028,68093,14982,High
SC0003395,Toyota Motor Corporation,"Automotive components, hybrid vehicle batteries",2019,2,5,0,1,1,68.1,41.1,70.7,67.3,0.189,0.6,1.66,0.84,103.5,0.57,0.11,2,1,39,16,32306,1.0,0.021,0,69.5,0.3,65.1,41583.81,1.4,1.11,97337,17296,3350,Low
SC0015654,BASF,"Chemicals, plastics, specialty materials",2023,5,2,1,1,2,59.2,52.4,92.0,75.2,0.048,1.46,0.66,0.76,127.4,0.77,0.68,0,0,16,37,49050,1.0,0.043,2,70.7,0.62,68.5,43683.76,1.14,1.32,17158,31937,2472,Moderate
SC0007496,Toyota Motor Corporation,"Automotive components, hybrid vehicle batteries",2021,7,5,0,1,1,58.9,86.4,56.1,84.1,0.287,1.68,1.04,1.86,321.9,0.66,0.74,1,0,0,44,48390,0.92,0.031,4,60.9,0.55,80.9,33539.87,0.8,1.11,64981,71529,9015,High
SC0013022,Samsung Electronics,Semiconductors,2022,10,10,0,1,4,62.3,54.6,90.3,85.3,0.021,2.24,1.45,3.31,143.5,0.91,0.37,0,0,34,64,14156,0.69,0.067,1,93.5,0.25,81.0,17606.82,0.77,1.13,78446,73189,12193,High
SC0018894,Intel Corporation,Microprocessors and chipsets,2024,5,12,4,1,4,77.0,67.5,70.8,72.8,0.085,0.4,0.65,2.22,140.6,0.45,0.65,1,1,40,14,35213,1.0,0.025,1,78.8,0.48,75.5,45795.98,1.3,0.86,23687,36176,5375,Low
SC0000569,ExxonMobil,"Crude oil, natural gas, refined fuels",2019,3,12,4,1,7,54.5,61.4,79.2,53.9,0.145,0.71,0.36,2.06,312.5,0.43,0.32,2,1,40,12,33845,1.0,0.035,2,68.4,0.23,94.3,45623.05,1.22,1.02,72589,79026,6544,Low
SC0003514,Volkswagen Group,Automobiles and automotive components,2020,4,2,1,1,1,66.4,62.3,47.5,49.7,0.072,0.44,1.34,1.78,173.2,0.57,0.57,2,0,8,24,40194,0.79,0.022,5,61.1,0.24,88.5,36845.63,1.3,1.15,82170,46453,5417,High
SC0005524,Samsung Electronics,Semiconductors,2020,1,10,0,1,4,56.9,64.6,86.0,55.6,0.217,1.08,0.48,2.58,371.9,0.85,0.12,1,1,16,56,35249,0.76,0.025,1,71.9,0.36,79.7,43728.67,1.4,1.13,86147,61966,9805,High
SC0007313,Nestlé,Packaged foods and beverages,2021,3,11,1,1,3,72.8,76.5,79.3,83.8,0.024,1.42,0.43,2.54,194.5,0.46,0.47,2,1,24,34,11239,0.89,0.027,3,87.7,0.28,72.5,19688.91,1.05,0.87,24267,6878,10421,Moderate
SC0009637,SABIC,"Olefins, polyolefins, glycols, aromatics",2021,10,7,3,1,2,48.3,47.5,55.7,81.9,0.5674999999999999,2.52,2.25,5.630000000000001,59.4,0.65,0.42,1,1,49,29,15957,0.5,0.127,8,74.0,0.41,92.1,31613.7,1.13,1.35,99918,57450,14221,High
SC0006161,Samsung Electronics,Semiconductors,2020,10,10,0,1,4,62.2,41.7,89.9,73.6,0.273,2.25,1.56,1.6,150.0,0.5,0.36,0,0,51,66,43072,0.62,0.063,1,79.4,0.7,75.5,24485.59,0.86,0.93,13802,59053,14250,High
SC0019730,BYD Company,Electric vehicles,2024,10,1,0,1,1,59.2,49.9,86.1,55.1,0.028,1.5,0.99,2.93,189.0,0.56,0.5,1,1,16,71,31418,1.0,0.021,0,84.8,0.35,63.2,11175.29,0.71,0.82,94744,12709,5078,Low
SC0014814,Volkswagen Group,Automobiles and automotive components,2023,0,2,1,1,1,63.5,44.8,49.5,66.4,0.054,0.73,0.96,2.53,282.9,0.41,0.73,2,0,32,67,42392,1.0,0.043,3,93.4,0.41,92.4,18005.11,0.7,0.92,46859,40662,3761,Moderate
SC0007196,Reliance Industries Limited,"Polypropylene, Polyethylene, PTA",2021,3,3,5,1,2,78.0,62.5,58.6,80.7,0.207,2.92,1.82,0.94,74.9,0.94,0.15,1,0,0,12,13960,0.61,0.041,0,97.8,0.54,82.2,37344.73,1.35,0.97,38384,33041,787,High
SC0012323,Foxconn Technology Group,Electronic components and device assembly,2022,1,1,0,1,4,81.2,54.9,88.1,52.7,0.273,0.72,1.58,0.91,154.8,0.55,0.78,3,1,0,51,11011,0.72,0.034,4,95.2,0.63,88.1,38172.1,1.08,0.93,85248,51509,1072,High
SC0004232,BYD Company,Electric vehicles,2020,7,1,0,1,1,89.0,45.6,81.6,68.5,0.049,1.62,1.3,2.2,146.7,0.9,0.33,1,0,41,47,15349,0.63,0.088,6,85.5,0.38,70.7,23136.54,0.86,1.15,87608,6113,4576,High
SC0009768,Anglo American,"Platinum group metals, diamonds, iron ore, coal",2021,9,9,6,1,6,63.6,81.5,87.3,84.8,0.252,2.06,0.65,5.630000000000001,191.2,0.71,0.58,3,1,56,87,31761,0.5,0.108,2,64.1,0.77,55.1,18304.76,1.28,1.23,62793,69051,3546,High
SC0011294,Tata Steel,Automotive steel,2022,0,3,5,1,8,92.5,51.2,43.4,81.0,0.036,2.22,0.52,3.71,88.7,0.69,0.67,3,0,41,69,41361,0.65,0.086,4,69.7,0.62,56.8,8230.4,1.17,1.12,86122,18291,3903,High
SC0019358,Reliance Industries Limited,"Polypropylene, Polyethylene, PTA",2024,1,3,5,1,2,57.3,35.4,84.7,56.6,0.099,3.02,1.19,2.72,366.2,0.79,0.74,1,1,24,52,35095,1.0,0.027,4,90.7,0.85,91.5,24622.97,0.54,0.94,49889,15620,3486,Moderate
SC0013818,Vale S.A.,"Iron ore, iron ore pellets, nickel, copper",2023,4,0,2,1,6,96.5,71.3,66.8,52.2,0.22,1.29,0.9,3.89,86.4,0.52,0.5,1,0,41,34,15217,0.78,0.072,6,88.7,0.65,73.6,27040.63,0.87,1.21,48623,53831,13220,High
SC0015186,Samsung Electronics,Semiconductors,2023,6,10,0,1,4,67.8,39.7,56.2,62.4,0.21,0.44,1.27,2.74,451.6,0.43,0.3,2,1,22,51,45086,0.99,0.025,3,79.7,0.22,73.2,38277.64,0.81,1.15,19956,68620,1183,Moderate
SC0006414,Saudi Aramco,"Crude oil, refined fuels, LPG, naphtha, diesel",2020,9,7,3,1,7,73.2,68.6,79.0,69.6,0.555,2.61,1.3,2.34,206.9,0.42,0.66,3,0,4,75,41335,0.5,0.081,8,70.9,0.83,56.0,44138.15,1.11,1.35,31401,57652,13032,High
SC0005084,ExxonMobil,"Crude oil, natural gas, refined fuels",2020,6,12,4,1,7,64.1,60.5,89.8,74.6,0.045,1.05,0.48,2.5,179.3,0.82,0.77,3,0,56,17,49837,0.88,0.036,0,91.8,0.56,61.3,13267.97,0.93,0.87,36219,32017,9990,Moderate
SC0010299,Wilmar International,Crude palm oil,2022,4,8,0,1,0,94.2,72.5,73.7,52.3,0.336,0.85,0.83,2.28,363.5,0.85,0.37,2,0,43,35,40186,0.75,0.056,3,70.0,0.75,57.5,46498.25,0.57,1.01,92096,48562,11034,High
SC0003546,Reliance Industries Limited,"Polypropylene, Polyethylene, PTA",2020,4,3,5,1,2,67.7,63.2,60.5,55.4,0.243,0.54,0.66,3.95,101.3,0.89,0.51,1,1,30,31,6008,0.56,0.097,2,71.1,0.68,74.5,12617.75,0.93,1.28,91021,79612,13558,High
SC0000237,Petrobras,"Crude oil, natural gas, refined fuels",2019,4,0,2,1,7,59.2,35.5,84.9,57.8,0.03,1.97,2.39,4.84,478.4,0.77,0.12,2,1,41,89,12489,0.77,0.02,5,68.2,0.66,74.9,12624.29,0.96,0.99,61232,45669,2988,High
SC0014204,Saudi Aramco,"Crude oil, refined fuels, LPG, naphtha, diesel",2023,3,7,3,1,7,62.9,81.6,68.7,76.6,0.225,1.44,0.84,2.23,195.1,0.83,0.57,1,1,44,18,28030,0.51,0.054,7,87.2,0.78,86.1,10876.83,0.84,0.96,80815,73426,1023,High
SC0010985,Tesla Inc.,Electric vehicles and battery packs,2022,7,12,4,1,1,66.2,66.5,46.1,91.9,0.085,1.7,0.18,1.88,417.8,0.91,0.33,2,1,52,47,10850,0.94,0.024,1,65.5,0.6,92.1,32998.6,1.19,1.2,54169,74658,11464,Moderate
SC0012010,SABIC,"Olefins, polyolefins, glycols, aromatics",2022,5,7,3,1,2,54.1,35.7,56.2,72.2,0.465,4.005,2.84,5.630000000000001,227.4,0.59,0.48,0,0,8,81,16314,0.5,0.096,0,61.9,0.35,59.0,25342.07,1.42,1.4,10968,43379,14738,High
SC0007551,Anglo American,"Platinum group metals, diamonds, iron ore, coal",2021,7,9,6,1,6,88.5,79.4,84.5,79.1,0.54,4.005,1.09,1.88,319.9,0.49,0.16,1,0,0,55,21967,0.53,0.127,2,65.6,0.68,63.2,49399.9,0.97,1.35,19370,71349,8452,High
SC0002449,Tata Steel,Automotive steel,2019,11,3,5,1,8,76.9,41.0,74.2,55.6,0.414,2.74,1.18,1.4,355.0,0.9,0.26,3,0,28,11,21718,0.96,0.063,0,80.9,0.69,88.4,25048.99,0.61,0.82,14888,23716,8852,Moderate
SC0002935,Tesla Inc.,Electric vehicles and battery packs,2019,9,12,4,1,1,77.0,56.7,74.4,73.7,0.07,0.52,0.76,1.58,142.7,0.59,0.12,0,0,40,28,47103,1.0,0.015,1,65.1,0.42,65.9,30263.65,1.21,0.86,64602,12903,1373,Low
SC0019728,Anglo American,"Platinum group metals, diamonds, iron ore, coal",2024,10,9,6,1,6,94.7,77.6,68.1,80.6,0.396,1.88,1.48,4.04,309.8,0.69,0.16,3,0,7,66,45060,0.78,0.06,4,64.5,0.4,90.3,10709.7,0.83,1.1,20442,51977,12348,High
SC0001045,Wilmar International,Crude palm oil,2019,0,8,0,1,0,53.6,90.2,89.9,75.3,0.14,1.67,0.89,3.28,160.9,0.53,0.55,1,0,32,42,34511,1.0,0.014,0,71.9,0.76,80.5,12870.7,0.58,0.86,18937,15046,2195,Low
SC0005651,BASF,"Chemicals, plastics, specialty materials",2020,1,2,1,1,2,66.4,76.2,78.5,87.3,0.252,1.7,0.46,2.82,357.6,0.81,0.5,3,1,8,69,25293,0.8,0.022,3,89.5,0.21,62.5,34156.16,1.3,0.96,79166,76920,5728,High
SC0013470,Petrobras,"Crude oil, natural gas, refined fuels",2022,2,0,2,1,7,53.2,76.8,81.9,60.8,0.49,0.63,1.83,4.38,316.3,0.81,0.77,2,1,19,57,41786,0.5,0.048,2,88.3,0.72,93.2,30768.97,0.58,1.18,15091,41283,1571,High
SC0012241,Wilmar International,Crude palm oil,2022,5,8,0,1,0,71.9,61.3,58.9,49.1,0.077,1.6,1.36,3.42,377.4,0.5,0.66,0,1,17,63,15255,0.69,0.078,2,76.0,0.39,87.1,21424.17,0.62,1.2,48411,49854,4312,High
SC0014949,Dangote Cement,"Cement, clinker",2023,8,6,6,1,5,64.8,49.2,50.5,70.3,0.444,1.98,0.85,5.05,74.9,0.63,0.68,3,1,50,75,11740,0.55,0.029,3,89.1,0.49,89.8,38412.85,1.43,1.13,75332,50836,9466,High
SC0018379,SABIC,"Olefins, polyolefins, glycols, aromatics",2024,8,7,3,1,2,70.5,65.5,79.0,72.2,0.525,3.1,2.84,4.86,430.9,0.74,0.49,1,1,8,43,32013,0.65,0.09,1,74.8,0.68,83.2,25286.51,1.37,0.87,77980,54009,5601,High
SC0001289,Foxconn Technology Group,Electronic components and device assembly,2019,8,1,0,1,4,68.0,48.1,53.6,53.7,0.231,0.64,0.55,1.48,346.9,0.73,0.47,0,1,41,49,12604,1.0,0.028,0,75.8,0.36,81.1,44998.75,0.64,1.29,80048,53219,595,Low
SC0005065,Reliance Industries Limited,"Polypropylene, Polyethylene, PTA",2020,6,3,5,1,2,57.2,37.3,76.4,61.5,0.369,0.47,1.7,1.89,329.7,0.65,0.11,2,1,35,59,36315,0.56,0.049,8,84.0,0.28,64.3,18957.47,1.49,1.04,34245,5270,9400,High
SC0005303,Dangote Cement,"Cement, clinker",2020,5,6,6,1,5,88.8,75.2,66.3,71.9,0.288,1.4,0.65,1.92,175.8,0.48,0.19,2,0,41,84,40505,0.5,0.127,6,75.1,0.4,58.0,14209.86,1.4,1.33,58828,22670,4541,High
SC0008842,Foxconn Technology Group,Electronic components and device assembly,2021,1,1,0,1,4,78.1,51.5,88.4,56.8,0.294,0.54,1.25,3.15,338.9,0.72,0.27,3,1,41,18,10330,0.89,0.052,3,67.3,0.81,74.4,25544.45,1.14,1.06,49456,43309,7118,High
SC0009289,Tata Steel,Automotive steel,2021,11,3,5,1,8,67.0,45.5,43.7,69.4,0.432,0.53,2.21,3.16,153.5,0.61,0.81,1,1,16,36,34106,0.7,0.081,6,62.8,0.22,60.9,24094.13,1.49,1.07,15342,65355,8562,High
SC0005593,Toyota Motor Corporation,"Automotive components, hybrid vehicle batteries",2020,1,5,0,1,1,71.6,42.3,68.6,71.0,0.35,2.34,0.89,3.47,452.1,0.53,0.38,2,1,32,13,17396,0.69,0.088,6,71.2,0.51,57.3,5048.26,0.87,1.18,82914,30976,10894,High
SC0010482,Tesla Inc.,Electric vehicles and battery packs,2022,4,12,4,1,1,90.8,86.9,87.3,51.9,0.17,0.59,1.05,2.31,276.4,0.57,0.57,2,0,0,12,28357,1.0,0.048,4,62.8,0.38,82.7,22713.21,0.57,1.22,79101,73772,3697,Moderate
SC0015192,Nestlé,Packaged foods and beverages,2023,6,11,1,1,3,88.8,93.7,65.9,70.6,0.114,1.14,0.82,2.41,427.4,0.47,0.29,1,1,16,82,47949,1.0,0.022,1,81.2,0.73,56.4,40372.91,0.91,1.27,38379,57679,2730,Low
SC0000202,Volkswagen Group,Automobiles and automotive components,2019,4,2,1,1,1,64.5,53.3,72.2,91.9,0.282,0.36,0.53,2.33,64.4,0.42,0.11,1,1,34,33,38065,1.0,0.024,1,64.3,0.7,90.2,29738.13,0.65,0.95,32107,53657,7243,Low
SC0003307,Reliance Industries Limited,"Polypropylene, Polyethylene, PTA",2019,2,3,5,1,2,46.8,67.5,89.3,72.9,0.216,2.82,1.18,3.8,451.1,0.52,0.68,0,0,16,87,31639,0.94,0.045,3,82.4,0.33,81.4,33036.89,1.43,0.95,20309,62525,7122,High
SC0000833,Saudi Aramco,"Crude oil, refined fuels, LPG, naphtha, diesel",2019,7,7,3,1,7,41.6,40.7,49.9,55.5,0.105,4.005,1.01,5.12,306.3,0.54,0.75,1,1,48,87,36246,0.57,0.09,4,77.3,0.81,82.8,10854.0,1.3,1.15,32802,77248,4677,High
SC0001745,Anglo American,"Platinum group metals, diamonds, iron ore, coal",2019,5,9,6,1,6,60.9,35.4,56.7,72.3,0.096,2.8,1.37,4.54,168.0,0.92,0.46,1,1,22,15,17890,0.83,0.06,0,66.7,0.66,94.8,45230.25,0.59,1.19,85630,71216,8844,Moderate
SC0012873,BYD Company,Electric vehicles,2022,10,1,0,1,1,86.7,89.2,84.8,65.1,0.063,1.41,1.64,1.34,199.6,0.73,0.15,3,0,2,18,14776,0.83,0.067,4,96.8,0.26,94.5,47897.71,0.67,1.29,20468,15722,6293,High
SC0009730,Intel Corporation,Microprocessors and chipsets,2021,9,12,4,1,4,77.0,67.5,70.8,72.8,0.16,0.96,1.04,2.08,397.6,0.44,0.3,1,1,40,23,48925,1.0,0.015,1,78.8,0.79,75.5,24429.15,0.88,1.24,49547,25411,11346,Low
SC0013942,Intel Corporation,Microprocessors and chipsets,2023,4,12,4,1,4,77.0,67.5,70.8,72.8,0.185,0.46,0.94,1.19,469.1,0.85,0.4,2,1,40,76,7819,1.0,0.024,3,78.8,0.74,75.5,49427.45,0.78,1.23,87475,52832,12522,Low
SC0005943,Anglo American,"Platinum group metals, diamonds, iron ore, coal",2020,11,9,6,1,6,65.8,51.1,80.3,71.6,0.228,2.17,1.49,2.41,415.0,0.71,0.1,1,1,40,57,10894,0.5,0.065,4,80.2,0.84,76.9,28318.09,1.07,0.87,16598,35374,9883,High
SC0002433,Foxconn Technology Group,Electronic components and device assembly,2019,11,1,0,1,4,67.3,68.0,47.5,80.9,0.014,2.22,1.71,1.15,328.7,0.67,0.63,1,1,56,66,30895,1.0,0.042,2,76.1,0.55,73.6,10804.33,0.67,1.3,80456,25289,10763,Low
SC0018981,Wilmar International,Crude palm oil,2024,5,8,0,1,0,76.3,74.5,63.3,89.1,0.196,1.77,0.69,1.22,143.1,0.93,0.69,0,0,34,70,9119,1.0,0.049,3,76.0,0.63,67.6,23040.66,1.47,0.99,12952,61647,13988,Low
SC0006219,Anglo American,"Platinum group metals, diamonds, iron ore, coal",2020,10,9,6,1,6,68.80000000000001,59.8,64.25,66.0,0.468,2.41,2.64,4.9,208.3,0.86,0.37,2,0,40,73,17389,0.5,0.065,7,79.8,0.56,73.95,35288.73,0.85,1.06,11776,37998,4335,High
SC0005475,Nestlé,Packaged foods and beverages,2020,1,11,1,1,3,95.6,46.6,52.1,76.3,0.048,1.33,1.23,2.15,123.8,0.78,0.7,0,1,50,42,37066,0.81,0.076,4,93.7,0.76,76.2,26390.93,0.86,1.09,54915,56233,2281,High
SC0001875,Musim Mas Group,"Refined palm oil, specialty fats, oleochemicals, biodiesel",2019,5,4,0,1,0,63.6,65.8,61.9,58.7,0.126,1.29,0.24,3.39,135.0,0.58,0.31,1,1,33,46,39170,1.0,0.014,0,88.8,0.46,74.0,29253.14,1.05,0.99,38046,72324,11808,Low
SC0011359,BYD Company,Electric vehicles,2022,0,1,0,1,1,82.9,73.2,91.7,59.6,0.042,1.29,0.4,3.46,483.1,0.75,0.73,3,1,0,54,24682,0.75,0.034,4,76.3,0.39,87.2,48957.17,1.05,1.16,72906,26421,11027,High
SC0001883,Foxconn Technology Group,Electronic components and device assembly,2019,5,1,0,1,4,76.3,57.8,89.4,59.7,0.266,1.38,1.53,2.86,258.9,0.56,0.59,1,0,16,35,46862,1.0,0.021,0,86.3,0.22,84.6,44226.33,1.31,1.32,25576,30746,4549,Low
SC0004711,Reliance Industries Limited,"Polypropylene, Polyethylene, PTA",2020,8,3,5,1,2,54.7,35.2,84.7,77.7,0.333,1.23,1.3,2.28,362.1,0.74,0.3,0,1,16,84,31467,0.51,0.113,5,66.9,0.41,83.8,32638.2,0.71,1.24,86663,34772,1443,High
SC0018033,Volkswagen Group,Automobiles and automotive components,2024,0,2,1,1,1,100.0,42.4,83.7,85.6,0.276,2.0,0.92,1.15,298.0,0.67,0.68,2,1,8,87,19101,1.0,0.024,2,76.3,0.74,77.7,22224.85,0.75,0.84,58188,78863,11340,Low
SC0004649,Reliance Industries Limited,"Polypropylene, Polyethylene, PTA",2020,8,3,5,1,2,74.2,76.1,66.7,87.3,0.135,2.27,1.8,4.01,282.4,0.72,0.18,2,1,0,27,30577,0.54,0.065,2,67.8,0.21,56.0,19672.59,0.59,0.88,86860,46436,9137,High
SC0018151,Petrobras,"Crude oil, natural gas, refined fuels",2024,0,0,2,1,7,67.9,63.7,60.0,54.7,0.05,3.43,2.36,3.09,203.1,0.84,0.52,2,0,41,12,13714,0.8,0.06,4,64.6,0.44,57.8,24985.32,0.84,0.83,40725,61995,4376,High
SC0003797,Intel Corporation,Microprocessors and chipsets,2020,3,12,4,1,4,96.6,61.5,50.8,79.1,0.105,0.47,1.04,1.35,146.1,0.81,0.71,0,1,49,72,25393,0.98,0.063,4,70.4,0.48,93.3,41999.61,0.8,1.35,90690,16329,1203,Moderate
SC0000612,ExxonMobil,"Crude oil, natural gas, refined fuels",2019,7,12,4,1,7,70.9,93.9,67.7,69.5,0.18,0.51,1.09,0.78,459.1,0.92,0.43,2,0,0,56,36844,1.0,0.01,2,77.6,0.72,78.4,40364.71,0.62,1.08,68079,44654,12190,Low
SC0014999,Anglo American,"Platinum group metals, diamonds, iron ore, coal",2023,8,9,6,1,6,53.6,80.5,41.0,65.9,0.552,3.74,0.84,3.61,415.4,0.69,0.83,2,1,42,59,41040,0.59,0.101,0,63.9,0.22,93.2,13288.22,0.52,1.08,38533,47147,6946,High
SC0016037,SABIC,"Olefins, polyolefins, glycols, aromatics",2023,11,7,3,1,2,66.2,47.3,47.5,45.5,0.135,2.52,2.84,5.630000000000001,186.0,0.47,0.44,1,0,16,57,11647,0.54,0.108,7,88.8,0.36,81.3,24474.77,1.4,0.98,62721,58271,7440,High
SC0001200,Saudi Aramco,"Crude oil, refined fuels, LPG, naphtha, diesel",2019,8,7,3,1,7,79.4,79.9,71.8,71.9,0.03,3.6,2.22,3.33,59.5,0.46,0.18,0,1,24,27,5839,0.56,0.045,4,80.8,0.52,68.9,27475.35,1.07,0.97,16210,34003,12084,High
SC0003896,Intel Corporation,Microprocessors and chipsets,2020,3,12,4,1,4,81.2,89.8,81.7,66.5,0.195,0.91,0.63,1.95,268.7,0.93,0.53,2,1,0,36,36261,1.0,0.036,4,91.7,0.79,71.0,33113.08,1.08,0.86,96651,69770,7731,Moderate
SC0015207,Toyota Motor Corporation,"Automotive components, hybrid vehicle batteries",2023,6,5,0,1,1,66.5,44.4,61.0,80.5,0.105,1.11,1.53,1.69,333.4,0.84,0.73,2,0,28,88,8739,1.0,0.042,3,62.8,0.85,64.8,39070.02,1.38,0.96,21686,12172,1331,Moderate
SC0019307,Reliance Industries Limited,"Polypropylene, Polyethylene, PTA",2024,1,3,5,1,2,71.5,74.9,71.4,58.7,0.126,1.46,0.85,2.32,428.0,0.48,0.34,3,1,53,55,8110,0.89,0.054,1,83.2,0.33,76.0,11669.87,0.78,1.29,44549,22355,5676,Moderate
SC0004827,Samsung Electronics,Semiconductors,2020,8,10,0,1,4,76.1,64.30000000000001,67.6,71.25,0.049,1.74,0.71,2.65,446.1,0.45,0.75,3,0,40,65,37280,0.76,0.076,3,78.95,0.56,91.3,37292.97,0.58,0.86,54315,30444,7629,High
SC0007020,Anglo American,"Platinum group metals, diamonds, iron ore, coal",2021,4,9,6,1,6,47.5,55.6,71.3,79.8,0.096,1.7,2.56,4.54,390.9,0.72,0.14,3,1,24,54,47312,0.53,0.126,2,93.7,0.31,71.3,27027.74,0.72,1.35,44366,44006,5793,High
SC0002777,Tesla Inc.,Electric vehicles and battery packs,2019,10,12,4,1,1,68.6,90.8,46.9,83.0,0.2,1.34,0.64,2.04,103.1,0.68,0.37,3,1,41,71,30189,1.0,0.035,1,68.3,0.65,88.5,24347.87,1.23,0.94,24064,42268,3848,Low
SC0005724,Anglo American,"Platinum group metals, diamonds, iron ore, coal",2020,11,9,6,1,6,88.6,73.0,79.8,66.2,0.36,3.96,1.7,5.630000000000001,409.6,0.56,0.48,1,1,34,60,5842,0.5,0.127,5,61.3,0.3,57.9,15403.57,1.49,0.97,12751,20110,12218,High
SC0004284,Samsung Electronics,Semiconductors,2020,0,10,0,1,4,76.1,92.6,78.4,81.6,0.224,1.66,0.81,1.9,282.9,0.78,0.78,3,1,40,18,24258,0.74,0.05,3,78.95,0.8,90.2,35043.28,0.79,0.82,24196,63865,6380,High
SC0000855,Toyota Motor Corporation,"Automotive components, hybrid vehicle batteries",2019,7,5,0,1,1,64.4,61.6,74.6,76.6,0.245,2.18,0.9,0.88,61.3,0.55,0.77,1,0,0,41,15076,1.0,0.056,3,73.9,0.59,66.0,28455.59,0.76,1.04,38820,55212,955,Low
SC0004831,Dangote Cement,"Cement, clinker",2020,8,6,6,1,5,74.4,76.1,69.5,70.4,0.5674999999999999,2.14,2.83,1.85,222.6,0.43,0.8,1,1,49,76,35132,0.5,0.086,8,71.7,0.73,84.9,42561.11,0.81,1.08,66405,69051,1949,High
SC0011589,Wilmar International,Crude palm oil,2022,8,8,0,1,0,67.0,56.3,85.3,90.4,0.175,1.61,0.7,1.98,433.9,0.48,0.7,3,0,20,69,5263,0.71,0.056,3,80.7,0.23,94.7,8036.74,0.79,1.0,95654,72930,6717,High
SC0013631,Dangote Cement,"Cement, clinker",2022,2,6,6,1,5,67.8,46.4,42.6,75.6,0.132,3.52,0.71,4.2,267.4,0.6,0.74,2,1,48,37,21159,0.5,0.115,8,95.3,0.53,57.0,16032.1,1.25,1.29,32560,77477,14747,High
SC0013671,Tesla Inc.,Electric vehicles and battery packs,2022,2,12,4,1,1,61.3,71.7,61.3,89.3,0.035,0.26,0.63,0.61,53.7,0.54,0.69,3,1,0,66,5589,0.95,0.024,1,84.7,0.23,57.1,18552.07,0.61,1.09,61097,64724,3569,Moderate
SC0013009,Wilmar International,Crude palm oil,2022,10,8,0,1,0,57.1,80.7,55.7,91.1,0.266,1.22,0.57,3.49,200.1,0.83,0.26,3,1,20,17,18953,0.7,0.011,3,96.9,0.34,77.2,8690.53,1.17,0.82,22096,56824,11407,High
SC0010680,Wilmar International,Crude palm oil,2022,3,8,0,1,0,67.2,65.2,65.5,54.1,0.126,1.13,1.46,2.42,375.4,0.69,0.22,0,1,49,69,35223,0.84,0.09,1,95.5,0.68,60.7,27341.74,1.49,1.16,89458,64253,8446,Moderate
SC0013875,Samsung Electronics,Semiconductors,2023,4,10,0,1,4,85.9,68.5,61.0,51.8,0.308,2.16,1.46,1.13,439.2,0.79,0.24,3,0,14,32,7616,0.89,0.034,1,96.0,0.51,58.9,24177.85,0.93,0.91,27706,25118,9600,Moderate
SC0009896,Wilmar International,Crude palm oil,2021,9,4,0,1,0,75.6,50.5,87.1,62.2,0.182,1.57,1.67,3.12,309.8,0.4,0.28,3,1,13,73,36971,0.82,0.021,3,73.7,0.75,58.7,42179.19,1.38,0.97,79898,39723,7081,High
SC0013362,Intel Corporation,Microprocessors and chipsets,2022,9,12,4,1,4,95.7,47.4,71.2,88.1,0.06,0.3,0.25,1.75,178.6,0.87,0.62,3,1,24,26,15592,0.96,0.008,3,76.1,0.33,55.8,7085.72,1.11,1.14,64418,36160,13212,Low
SC0014534,Petrobras,"Crude oil, natural gas, refined fuels",2023,7,0,2,1,7,72.55,41.5,68.0,58.8,0.17,3.04,0.93,4.03,485.6,0.85,0.62,0,1,40,79,49867,0.75,0.096,1,65.2,0.5,75.8,27288.91,0.96,1.08,91822,5990,10321,High
SC0005994,Samsung Electronics,Semiconductors,2020,10,10,0,1,4,90.6,75.5,66.2,58.0,0.294,1.74,1.62,1.37,163.8,0.65,0.77,1,1,41,82,12818,0.71,0.025,0,93.0,0.53,92.2,12352.75,1.19,1.35,51678,11388,6199,High
SC0008350,Toyota Motor Corporation,"Automotive components, hybrid vehicle batteries",2021,6,5,0,1,1,93.8,47.2,75.4,84.7,0.238,1.85,0.44,2.18,450.5,0.56,0.55,0,0,3,88,39119,0.9,0.073,5,66.7,0.3,56.5,37351.27,1.46,0.8,42192,57616,6050,High
SC0010609,BASF,"Chemicals, plastics, specialty materials",2022,3,2,1,1,2,89.4,40.7,53.8,55.9,0.03,1.57,0.39,1.55,423.1,0.72,0.53,2,1,8,28,8822,0.78,0.058,0,96.6,0.27,87.5,32541.16,1.09,1.27,81338,31197,9587,Moderate
