Country,Region,Supplier_Tier,Industry_Sector,ESG_Score,Environmental_Score,Social_Score,Governance_Score,Carbon_Emission_Intensity,Water_Intensity,Waste_Management_Efficiency,Renewable_Energy_Usage,Compliance_Level,Sustainability_Report_Availability,Lead_Time_Days,Production_Capacity,On_Time_Delivery_Rate,Defect_Rate,Financial_Stability_Score,Cost_Index,Labour_Compliance_Score,Diversity_Index,Supplier_Audit_Score,Incident_History_Count,Logistics_Distance_km,Risk_Classification,Supplier_ID,Commodity_ID,Supplier_Name,Commodity_Name
Brazil,North America,3,Electronics,72.17423671017934,85.79189940064386,80.7577661308783,84.69833331802268,0.5325,199.53,0.58,0.85,3,1,10,7807,0.8927186083039013,0.033,75.37942476073337,0.94,86.74548765540776,0.75,56.33,1,9149,Low,SYN_SUP_04506,SYN_COM_04506,Synthetic Supplier 4506,Synthetic Commodity 4506
india,Asia-Pacific,2,Metals,61.80240918680584,57.98287240062578,90.73966758675235,60.69675189310265,0.2686,513.15,0.73,0.66,0,1,10,8401,0.8792552214121362,0.027,68.26113507494179,0.68,98.38215283882258,0.29,78.98,1,10239,Moderate,SYN_SUP_04507,SYN_COM_04507,Synthetic Supplier 4507,Synthetic Commodity 4507
Brazil,South America,3,Agriculture,67.77833573990222,52.79173223628276,49.929235443013546,39.03614253279703,0.6022,1027.42,0.61,0.32,2,0,37,24327,0.8661495790598072,0.023,75.74172393604647,1.05,88.52394778010394,0.47,73.93,1,9435,Moderate,SYN_SUP_04508,SYN_COM_04508,Synthetic Supplier 4508,Synthetic Commodity 4508
Indonesia,South America,2,Agriculture,64.66688538008952,51.216824764097865,49.227749451336756,77.5778986098393,0.8407,955.76,0.52,0.61,2,1,37,23154,0.9467360678618534,0.039,66.29281795500472,0.41,100.0,0.25,70.36,1,7977,Moderate,SYN_SUP_04509,SYN_COM_04509,Synthetic Supplier 4509,Synthetic Commodity 4509
India,Asia-Pacific,1,Agriculture,59.12674627281334,33.92951388459955,57.488148210285686,39.43369851579511,0.7714,1106.55,0.57,0.26,2,0,28,42491,0.9225374447902163,0.049,87.97204735883712,1.16,54.703566097377326,0.41,56.2,3,4139,Moderate,SYN_SUP_04510,SYN_COM_04510,Synthetic Supplier 4510,Synthetic Commodity 4510
Malaysia,Asia-Pacific,2,Metals,67.34795283379903,91.60348437715335,88.74544616265297,69.41220310838303,0.5075,1042.14,0.41,0.68,3,0,41,20125,0.882035559358398,0.02,35.025398997361734,0.68,69.64614785016046,0.22,46.16,1,3516,Low,SYN_SUP_04511,SYN_COM_04511,Synthetic Supplier 4511,Synthetic Commodity 4511
Japan,Asia-Pacific,2,Chemicals,71.66019149638785,54.02168945082021,81.86556398713617,61.75029418460555,0.7207,827.76,0.66,0.36,0,0,38,26496,0.8767290524669984,0.029,64.82631397219077,1.44,54.41695401105281,0.72,77.89,0,1475,Moderate,SYN_SUP_04512,SYN_COM_04512,Synthetic Supplier 4512,Synthetic Commodity 4512
USA,North America,2,Chemicals,69.20610225107036,89.59602363239722,66.24917942275016,88.07891210588363,0.8338,1323.03,0.66,0.41,0,1,42,22921,0.8943624874163757,0.041,80.08539197977161,1.21,99.49071726968837,0.56,54.91,1,10152,Low,SYN_SUP_04513,SYN_COM_04513,Synthetic Supplier 4513,Synthetic Commodity 4513
USA,North America,2,Agriculture,56.64676815718725,52.23026254868602,80.46094665895907,77.23037536270101,0.1471,1065.97,0.59,0.4,1,1,39,25406,0.8509150059610332,0.035,61.60087856800897,0.76,91.55166282607274,0.77,78.56,1,1609,Low,SYN_SUP_04514,SYN_COM_04514,Synthetic Supplier 4514,Synthetic Commodity 4514
India,Asia-Pacific,3,Agriculture,81.52204976145086,86.95491384794751,80.6933845518807,82.62735940852204,0.8611,708.76,0.5,0.33,3,0,39,46558,0.9028773237672961,0.023,68.1083054187964,1.02,89.1140692030502,0.47,53.91,1,3718,Low,SYN_SUP_04515,SYN_COM_04515,Synthetic Supplier 4515,Synthetic Commodity 4515
Malaysia,Asia-Pacific,3,Agriculture,68.79318012200115,93.9908546385181,68.09949354907356,70.93888915076249,0.4905,587.44,0.66,0.39,1,0,34,17864,0.8530396499213857,0.029,40.97371607551709,0.48,91.23453692960116,0.41,84.13,1,10084,Low,SYN_SUP_04516,SYN_COM_04516,Synthetic Supplier 4516,Synthetic Commodity 4516
USA,Asia-Pacific,1,Electronics,57.19483990757667,60.89251334634499,65.13982376960473,63.148289225125325,0.8256,1423.49,0.52,0.71,2,1,12,32757,0.8827722308730402,0.029,83.91193486335705,0.84,64.43641661017251,0.41,80.71,0,3791,Moderate,SYN_SUP_04517,SYN_COM_04517,Synthetic Supplier 4517,Synthetic Commodity 4517
China,Asia-Pacific,1,Metals,60.484042733022875,57.17868132887412,59.01293950536399,73.46508397875398,0.3127,416.61,0.48,0.6,3,1,30,27752,0.8625455117112456,0.017,75.15832144458874,1.18,79.32789498306428,0.21,54.35,1,7674,Moderate,SYN_SUP_04518,SYN_COM_04518,Synthetic Supplier 4518,Synthetic Commodity 4518
USA,North America,2,Agriculture,71.30620091603173,73.83794109145354,72.84235961553422,84.39325069355039,0.5295,530.11,0.56,0.88,0,1,47,23981,0.8334596561478849,0.037,96.27860640236476,1.7,75.84012142572698,0.26,78.25,1,481,Low,SYN_SUP_04519,SYN_COM_04519,Synthetic Supplier 4519,Synthetic Commodity 4519
USA,North America,3,Electronics,66.29038096271132,76.77141471153301,66.36780381584838,58.73761782498401,0.7551,448.03,0.48,0.37,0,1,37,20664,0.916622986527315,0.031,45.47974699345788,0.86,65.96464372602921,0.82,59.46,0,9851,Low,SYN_SUP_04520,SYN_COM_04520,Synthetic Supplier 4520,Synthetic Commodity 4520
Brazil,Asia-Pacific,3,Metals,55.406839128958346,72.9906227332589,65.11076115227274,64.727235127249,0.6484,824.04,0.57,0.39,2,0,46,8455,0.8772996505775031,0.031,87.41285449047056,1.51,79.13565568888343,0.8,78.46,3,11778,Moderate,SYN_SUP_04521,SYN_COM_04521,Synthetic Supplier 4521,Synthetic Commodity 4521
China,Asia-Pacific,3,Agriculture,37.365,22.390907984428573,28.369660922206847,24.19160129395806,0.4886,505.18,0.58,0.76,3,0,20,23237,0.9160293509950036,0.044,66.27039531661785,1.35,97.24704793230619,0.68,69.01,0,8709,High,SYN_SUP_04522,SYN_COM_04522,Synthetic Supplier 4522,Synthetic Commodity 4522
Indonesia,Asia-Pacific,3,Metals,50.40032352525358,44.74449067700034,49.954537768333424,54.69304328335307,0.6684,1302.88,0.56,0.3,3,0,14,18149,0.8953645453875777,0.001,95.2339378310303,1.3,88.285487857627,0.8,55.69,2,5278,Moderate,SYN_SUP_04523,SYN_COM_04523,Synthetic Supplier 4523,Synthetic Commodity 4523
India,Asia-Pacific,3,Electronics,72.22519061560638,68.41944758079072,77.00365973176903,55.515261281529746,0.7903,1295.66,0.47,0.4,3,1,11,40167,0.9317829847549152,0.04,90.87073693531586,0.28,74.55577845011058,0.75,69.47,4,8901,Moderate,SYN_SUP_04524,SYN_COM_04524,Synthetic Supplier 4524,Synthetic Commodity 4524
China,South America,2,Metals,56.80194688990304,74.65754751840942,89.8329709408426,65.43219807603514,0.3054,522.6,0.52,0.38,0,0,38,45856,0.8501175261697148,0.018,76.21494410917626,1.35,80.2931165253743,0.36,84.13,1,5634,Low,SYN_SUP_04525,SYN_COM_04525,Synthetic Supplier 4525,Synthetic Commodity 4525
USA,North America,3,Food & Beverage,66.69300184247736,46.178823730853715,65.05281662682214,77.39881842662322,0.7807,255.1,0.39,0.41,2,1,48,24704,0.9460153422606689,0.04,45.871853868682635,1.48,39.71169318391199,0.57,69.27,0,1523,Low,SYN_SUP_04526,SYN_COM_04526,Synthetic Supplier 4526,Synthetic Commodity 4526
Indonesia,Asia-Pacific,2,Metals,76.23941758434205,75.28438289722445,82.19317674256354,77.16392258800066,0.5051,885.09,0.68,0.39,0,1,48,12730,0.883881377064675,0.031,80.3716600072027,1.28,73.55118851895078,0.29,75.71,1,10237,Low,SYN_SUP_04527,SYN_COM_04527,Synthetic Supplier 4527,Synthetic Commodity 4527
Brazil,South America,3,Metals,66.37769342971761,69.9715386188167,56.85737129686996,56.27906073796937,0.2951,1212.29,0.3,0.38,2,1,37,13117,0.9592993148449964,0.029,83.13392210401597,1.14,70.89263737670352,0.8,56.55,1,8942,Moderate,SYN_SUP_04528,SYN_COM_04528,Synthetic Supplier 4528,Synthetic Commodity 4528
India,Asia-Pacific,1,Agriculture,72.88325763944785,84.6216436777836,66.11976409518076,80.22449422073336,0.1222,166.51,0.76,0.26,0,0,14,18058,0.9229079769236411,0.034,91.11781649318335,1.37,85.50568439164685,0.83,76.81,1,2301,Moderate,SYN_SUP_04529,SYN_COM_04529,Synthetic Supplier 4529,Synthetic Commodity 4529
Brazil,South America,2,Chemicals,62.62903236556565,55.68430725696189,39.69011286730257,33.98093096539132,0.6692,1135.6,0.59,0.3,2,1,34,13211,0.9102735177964557,0.022,70.59847922436866,1.26,88.4576528981179,0.52,62.49,1,7383,Moderate,SYN_SUP_04530,SYN_COM_04530,Synthetic Supplier 4530,Synthetic Commodity 4530
Malaysia,Asia-Pacific,3,Metals,50.01232844477676,63.96065403306869,79.63267617587096,61.54763471282177,0.8075,127.51,0.65,0.42,0,1,50,34833,0.8281237257784865,0.046,69.84182669299751,1.43,100.0,0.14,75.72,0,3298,Moderate,SYN_SUP_04531,SYN_COM_04531,Synthetic Supplier 4531,Synthetic Commodity 4531
Brazil,South America,1,Electronics,52.398638637639635,87.92866255202922,62.106730696810565,37.958063662900145,0.4102,896.67,0.53,0.37,0,1,12,10838,0.863236582446345,0.022,67.78416241687836,0.78,70.67946223260944,0.32,72.76,3,8201,Moderate,SYN_SUP_04532,SYN_COM_04532,Synthetic Supplier 4532,Synthetic Commodity 4532
Brazil,South America,2,Food & Beverage,55.89757203200081,87.48778388569447,46.083871222541546,58.943977920273234,0.4796,1211.04,0.65,0.48,3,1,33,32693,0.886068175467449,0.043,87.84170103642681,0.68,97.19269784005074,0.48,71.96,0,9296,Moderate,SYN_SUP_04533,SYN_COM_04533,Synthetic Supplier 4533,Synthetic Commodity 4533
Indonesia,Asia-Pacific,2,Chemicals,62.282571907625254,49.49121852603487,33.59598512897358,50.72948755837535,0.4256,844.73,0.6,0.41,2,1,47,45697,0.8407522282335543,0.031,68.10449082033941,0.97,88.93025281825469,0.22,80.44,2,449,Moderate,SYN_SUP_04534,SYN_COM_04534,Synthetic Supplier 4534,Synthetic Commodity 4534
Indonesia,Asia-Pacific,3,Chemicals,61.80177327160945,52.552974868239744,57.65355282671245,39.648144549197845,0.5974,902.56,0.56,0.61,0,1,21,18851,0.9063817843582244,0.041,92.15048875684933,0.7,52.2838136121244,0.33,79.66,1,6544,Moderate,SYN_SUP_04535,SYN_COM_04535,Synthetic Supplier 4535,Synthetic Commodity 4535
Brazil,Asia-Pacific,3,Metals,56.17437507548185,51.982886087374915,46.889533147576174,69.20825125905125,0.5611,1433.26,0.79,0.66,1,1,31,9301,0.9377701038292541,0.018,72.43545853288948,0.75,60.44737995093753,0.65,63.57,3,2970,High,SYN_SUP_04536,SYN_COM_04536,Synthetic Supplier 4536,Synthetic Commodity 4536
Malaysia,Asia-Pacific,2,Agriculture,75.90607247091275,84.78767439318864,58.452341046836736,75.80700436282272,0.3946,925.53,0.44,0.24,2,1,27,1090,0.8564045235215348,0.013,73.07970996914058,0.2,85.49944456268429,0.3,86.72,1,11182,Low,SYN_SUP_04537,SYN_COM_04537,Synthetic Supplier 4537,Synthetic Commodity 4537
USA,North America,1,Electronics,53.84861150949121,72.6433891875157,74.45707924957578,63.48051346489938,0.0635,1127.19,0.61,0.7,0,1,44,38349,0.840661090459181,0.029,51.637663827557176,0.84,73.82363299153752,0.61,78.59,1,4402,Low,SYN_SUP_04538,SYN_COM_04538,Synthetic Supplier 4538,Synthetic Commodity 4538
Brazil,South America,1,Agriculture,54.11710433983833,33.83734606684117,57.85911991485801,61.94808322567073,0.3658,896.8,0.48,0.35,2,1,37,7122,0.846819740584367,0.006,68.8649933449114,0.64,74.08399981571706,0.81,71.87,1,11997,Moderate,SYN_SUP_04539,SYN_COM_04539,Synthetic Supplier 4539,Synthetic Commodity 4539
USA,North America,1,Chemicals,59.91896157182031,73.55151646046117,65.17308777535787,34.34060032400753,0.7856,714.85,0.64,0.06,0,1,42,18161,0.8933507896532745,0.053,92.21945658043703,0.82,79.94656487598712,0.74,57.14,1,4530,Moderate,SYN_SUP_04540,SYN_COM_04540,Synthetic Supplier 4540,Synthetic Commodity 4540
USA,North America,2,Chemicals,67.3523524584232,55.096358510937606,55.425917638553706,56.644619138917605,0.8768,656.14,0.57,0.46,0,1,35,20815,0.935118839054085,0.017,56.12843469706707,1.32,98.51620369719788,0.42,87.84,0,7597,Moderate,SYN_SUP_04541,SYN_COM_04541,Synthetic Supplier 4541,Synthetic Commodity 4541
China,Asia-Pacific,2,Agriculture,72.68115024283793,48.16090320701575,72.15336352126572,38.628949078376486,0.2551,1085.67,0.73,0.04,0,1,35,25022,0.9033314995433511,0.019,66.30705131297637,0.68,85.70158127623077,0.24,85.58,1,4251,Moderate,SYN_SUP_04542,SYN_COM_04542,Synthetic Supplier 4542,Synthetic Commodity 4542
Indonesia,South America,1,Chemicals,64.03530960533146,50.183799018553096,29.73161375736737,73.87257873913714,0.3185,1250.73,0.45,0.44,2,1,38,27578,0.8546854332308774,0.02,88.22367775247008,0.99,98.28721690465815,0.23,51.34,2,9517,Moderate,SYN_SUP_04543,SYN_COM_04543,Synthetic Supplier 4543,Synthetic Commodity 4543
Indonesia,Asia-Pacific,3,Metals,79.92464094715389,77.55664990040974,58.39689630382023,72.98840309142257,0.157,181.55,0.69,0.52,2,0,30,28659,0.8841954820114339,0.027,62.79284843507933,1.91,56.66451834298426,0.74,67.84,0,2555,Low,SYN_SUP_04544,SYN_COM_04544,Synthetic Supplier 4544,Synthetic Commodity 4544
Brazil,Asia-Pacific,3,Chemicals,57.52157862260866,69.25529624871643,66.48442461594874,51.14057096432817,0.2792,137.56,0.35,0.35,0,0,48,19232,0.8612237612696535,0.029,71.18735131577307,1.12,62.6095889849456,0.33,60.69,1,4388,Moderate,SYN_SUP_04545,SYN_COM_04545,Synthetic Supplier 4545,Synthetic Commodity 4545
China,Asia-Pacific,3,Agriculture,41.932861213497894,44.92124404739101,37.668403973917435,33.3725128203053,0.7975,839.59,0.54,0.81,2,1,18,35183,0.9045756782623329,0.054,89.402935636525,1.09,97.0096699036101,0.36,51.87,4,9169,High,SYN_SUP_04546,SYN_COM_04546,Synthetic Supplier 4546,Synthetic Commodity 4546
Japan,Asia-Pacific,1,Agriculture,66.54086201693944,51.000143464834444,71.11217827522373,62.210707613121045,0.6995,1264.89,0.37,0.6,0,1,5,24083,0.8958399355413555,0.046,85.82871895089572,1.04,76.95019849194864,0.79,68.65,0,11585,Moderate,SYN_SUP_04547,SYN_COM_04547,Synthetic Supplier 4547,Synthetic Commodity 4547
usa,Asia-Pacific,2,Electronics,56.63438636178024,74.33405282129013,75.96456407391634,53.81754330576638,0.573,795.56,0.48,0.42,2,0,28,3193,0.8673789955313693,0.029,78.07458206607058,1.05,62.82755533710506,0.7,77.72,0,6330,Moderate,SYN_SUP_04548,SYN_COM_04548,Synthetic Supplier 4548,Synthetic Commodity 4548
India,Asia-Pacific,3,Agriculture,76.47301367249676,63.97693201995415,40.8444363880621,99.0042216421833,0.6669,922.09,0.84,0.18,1,1,30,46317,0.9029413223974979,0.025,88.48186758548728,1.23,100.0,0.28,58.43,3,8002,Moderate,SYN_SUP_04549,SYN_COM_04549,Synthetic Supplier 4549,Synthetic Commodity 4549
Indonesia,Asia-Pacific,3,Metals,69.86291279456857,53.90628273377736,57.42468904932456,77.08501062973386,0.2683,1297.52,0.76,0.11,0,0,9,7872,0.921796167359712,0.041,71.89084910675355,0.62,35.734728236261276,0.26,70.36,1,2326,Moderate,SYN_SUP_04550,SYN_COM_04550,Synthetic Supplier 4550,Synthetic Commodity 4550
Malaysia,Asia-Pacific,3,Agriculture,63.899488859284794,36.90136982835277,74.1658380354394,62.252609552863134,0.7202,1044.48,0.36,0.5,1,1,13,13384,0.8411957823255344,0.04,88.03482939370431,1.36,75.53109001520917,0.3,76.59,2,10463,Moderate,SYN_SUP_04551,SYN_COM_04551,Synthetic Supplier 4551,Synthetic Commodity 4551
Indonesia,Asia-Pacific,3,Electronics,68.92013515043273,63.498184575600064,64.57539064699773,81.87719677328317,0.2431,586.52,0.71,0.14,0,0,40,8739,0.8576519385785643,0.043,93.10009436080735,1.49,89.0788156532593,0.73,83.13,1,7161,Low,SYN_SUP_04552,SYN_COM_04552,Synthetic Supplier 4552,Synthetic Commodity 4552
Brazil,South America,1,Agriculture,60.9504202249546,74.86377165559789,64.33883418566509,85.98255764750364,0.7017,1454.42,0.63,0.32,0,0,26,14259,0.8520114953617285,0.021,63.24730023012741,1.0,72.17453280201573,0.73,69.85,1,9038,Moderate,SYN_SUP_04553,SYN_COM_04553,Synthetic Supplier 4553,Synthetic Commodity 4553
USA,North America,3,Chemicals,65.8536776721562,80.8986207625418,64.88155412050533,87.55270292042123,0.9385,1358.56,0.35,0.05,0,1,41,23942,0.9591365683245067,0.04,92.29077693609534,1.42,50.61076295080774,0.52,72.32,1,9342,Low,SYN_SUP_04554,SYN_COM_04554,Synthetic Supplier 4554,Synthetic Commodity 4554
Brazil,South America,2,Chemicals,54.304782074389074,29.614191404725705,50.8136458619742,68.26471058756796,0.9251,724.71,0.53,0.4,0,1,38,30904,0.863275091537763,0.026,98.7883969594363,1.41,52.57264335483581,0.77,70.86,3,11999,Moderate,SYN_SUP_04555,SYN_COM_04555,Synthetic Supplier 4555,Synthetic Commodity 4555
Brazil,Asia-Pacific,3,Chemicals,71.33415482921812,58.80163593747854,38.86484172416749,67.49273637704506,0.7837,727.37,0.56,0.33,0,0,39,29558,0.9149682479865386,0.014,90.47479413355396,1.08,82.71592459033866,0.84,78.46,0,2591,High,SYN_SUP_04556,SYN_COM_04556,Synthetic Supplier 4556,Synthetic Commodity 4556
Japan,Asia-Pacific,2,Agriculture,37.365,39.37289637864665,28.597336539062788,24.51639073998033,0.7162,759.46,0.63,0.38,0,1,6,21036,0.9372113503742651,0.004,77.6687177482439,1.41,54.85602520794488,0.85,90.53,4,9681,High,SYN_SUP_04557,SYN_COM_04557,Synthetic Supplier 4557,Synthetic Commodity 4557
Brazil,South America,3,Agriculture,58.66054949764834,62.09575627301096,53.813671635267404,66.59770171006946,0.7482,835.29,0.65,0.35,0,1,40,23189,0.9525437524672261,0.018,46.93785905842039,1.29,81.38417369802785,0.17,70.83,1,3458,Moderate,SYN_SUP_04558,SYN_COM_04558,Synthetic Supplier 4558,Synthetic Commodity 4558
India,Asia-Pacific,3,Agriculture,74.00253333126167,60.91788230710313,77.89404849265169,52.528908825089054,0.4627,1099.51,0.53,0.58,0,1,32,38412,0.9053985184772669,0.042,61.220759484056245,0.67,71.76379480421107,0.39,75.97,1,4639,Low,SYN_SUP_04559,SYN_COM_04559,Synthetic Supplier 4559,Synthetic Commodity 4559
Indonesia,Asia-Pacific,3,Chemicals,67.3864826921696,72.73531429671134,81.83391804038023,71.50358238052553,0.961,1034.48,0.83,0.5,3,1,50,16757,0.8384233307861583,0.04,70.62452951320093,0.31,91.09778402309863,0.68,61.84,1,1761,Low,SYN_SUP_04560,SYN_COM_04560,Synthetic Supplier 4560,Synthetic Commodity 4560
USA,South America,3,Electronics,72.45345185647821,59.83398151705765,80.51921715082801,68.96413767729082,0.4125,230.35,0.47,0.46,0,0,8,26241,0.9549108653292373,0.025,98.13587198217482,1.04,73.40937515476247,0.73,46.34,2,10185,Moderate,SYN_SUP_04561,SYN_COM_04561,Synthetic Supplier 4561,Synthetic Commodity 4561
India,North America,2,Agriculture,58.22766327095823,63.57817428043432,52.284068024158614,47.81150964278264,0.6779,650.12,0.59,0.43,2,1,13,29714,0.8636471766486723,0.026,92.03598101950654,0.54,65.59248603733256,0.35,69.42,3,9549,Moderate,SYN_SUP_04562,SYN_COM_04562,Synthetic Supplier 4562,Synthetic Commodity 4562
India,Asia-Pacific,2,Chemicals,69.41578693325896,80.15438381254035,83.16915042243899,93.48126208967987,0.5494,197.58,0.57,0.6,0,1,41,30010,0.9148727065418234,0.025,70.27067035249569,0.38,60.00277344817571,0.73,71.14,1,8963,Low,SYN_SUP_04563,SYN_COM_04563,Synthetic Supplier 4563,Synthetic Commodity 4563
Japan,Asia-Pacific,1,Food & Beverage,42.861513833099245,56.282116381842414,52.82088503931242,68.14955025066521,0.8473,659.91,0.62,0.42,0,1,14,19340,0.9259130548284495,0.034,52.06095853178046,0.35,61.002363349873136,0.49,58.63,0,2678,Moderate,SYN_SUP_04564,SYN_COM_04564,Synthetic Supplier 4564,Synthetic Commodity 4564
Japan,Asia-Pacific,2,Electronics,63.13602202518255,71.35119733335375,54.55322539629507,59.39730661036881,0.6792,321.16,0.57,0.46,2,1,38,26261,0.8899194271694866,0.021,67.27136935782377,1.17,100.0,0.59,75.51,1,11336,Moderate,SYN_SUP_04565,SYN_COM_04565,Synthetic Supplier 4565,Synthetic Commodity 4565
Japan,Asia-Pacific,3,Agriculture,37.365,31.66748989143998,39.94149462357615,30.58624997746411,0.113,1239.55,0.64,0.48,2,1,32,46591,0.9453140628878829,0.028,89.39346088638452,0.64,98.26271567421594,0.86,63.95,0,3443,High,SYN_SUP_04566,SYN_COM_04566,Synthetic Supplier 4566,Synthetic Commodity 4566
USA,North America,2,Chemicals,70.45511438044556,75.74283226248133,65.50349069608262,68.11792687230538,0.731,768.69,0.62,0.47,0,0,10,27454,0.8820442087534487,0.032,65.49827185489472,0.71,88.57295576438543,0.56,77.27,0,1416,Low,SYN_SUP_04567,SYN_COM_04567,Synthetic Supplier 4567,Synthetic Commodity 4567
Japan,Asia-Pacific,3,Metals,67.47615812131878,85.49337058860867,81.68995504798802,75.73693334038028,0.4651,1156.22,0.51,0.04,0,1,32,18449,0.9405805702575241,0.025,89.940344023553,1.22,99.86545063787334,0.81,74.75,1,7342,Low,SYN_SUP_04568,SYN_COM_04568,Synthetic Supplier 4568,Synthetic Commodity 4568
Brazil,South America,1,Agriculture,49.40487604917397,53.960853956798395,71.68321679231617,64.3536515012762,0.766,107.95,0.57,0.43,0,1,26,14473,0.8734122136711857,0.061,89.91349411071043,0.65,73.08948142498322,0.78,73.04,0,9675,Moderate,SYN_SUP_04569,SYN_COM_04569,Synthetic Supplier 4569,Synthetic Commodity 4569
Malaysia,South America,2,Agriculture,58.95507363036073,69.79827607614196,52.343586888024824,73.43003697197558,0.8276,1037.51,0.65,0.08,0,1,35,17382,0.9066781899711471,0.003,87.44284990218848,1.3,50.90629267978119,0.23,58.23,1,6862,Moderate,SYN_SUP_04570,SYN_COM_04570,Synthetic Supplier 4570,Synthetic Commodity 4570
Brazil,South America,1,Electronics,55.48925883110003,57.29126813618221,48.889394769758724,35.753936724149895,0.3016,366.13,0.65,0.04,2,1,26,25234,0.9497435670126861,0.015,73.33336298956615,1.36,91.07921852576094,0.23,65.23,3,3864,Moderate,SYN_SUP_04571,SYN_COM_04571,Synthetic Supplier 4571,Synthetic Commodity 4571
USA,North America,2,Agriculture,56.332605415877374,54.451278891874146,43.28919471221881,75.56100187797907,0.4339,703.82,0.29,0.79,0,0,19,15407,0.9131458467859858,0.031,97.90770003389713,0.45,67.71899546562365,0.48,53.8,0,3323,Moderate,SYN_SUP_04572,SYN_COM_04572,Synthetic Supplier 4572,Synthetic Commodity 4572
