SC_ID,Supplier_Name,Commodity_Name,Year,Month,Country,Region,Supplier_Tier,Industry_Sector,ESG_Score,Environmental_Score,Social_Score,Governance_Score,Carbon_Emission_Intensity,GHG_Scope1_Intensity,GHG_Scope2_Intensity,GHG_Scope3_Intensity,Water_Intensity,Waste_Management_Efficiency,Renewable_Energy_Usage,Compliance_Level,Sustainability_Report_Availability,Certifications_Active,Lead_Time_Days,Production_Capacity,On_Time_Delivery_Rate,Defect_Rate,Incident_History_Count,Labour_Compliance_Score,Diversity_Index,Financial_Stability_Score,Freight_Cost,Cost_Index,Commodity_Price_Index,Commodity_Demand,Trade_Volume,Logistics_Distance_km,Risk_Classification
SC0017984,Ganfeng Lithium Co.,Ltd.,2025,March,Lithium carbonate and lithium hydroxide,East Asia and Pacific,1,1,83.83,86.11,84.91,83.01,0.0722,0.943,1.324,3.229,177.71,0.388,0.47,3,0,,39,7079,0.946,0.068,0,89.69,0.273,66.1,13015.62,1.289,0.867,64795,14415,3977,Moderate
SC0017989,BHP Group,Nickel,2025,March,iron ore,East Asia and Pacific,1,Australia,40.87,35.95,51.7,35.43,0.1974,0.864,0.857,2.835,76.3,0.41,0.406,2,1,SA8000,38,9789,0.982,0.042,0,87.91,0.681,77.36,15028.98,0.875,1.229,2776,12413,8374,Moderate
SC0018055,Furukawa Electric Co.,Ltd.,2025,April,Electrical wiring and copper cables,East Asia and Pacific,1,1,94.19,87.17,98.84,99.98,0.1882,1.93,0.514,3.283,201.29,0.185,0.187,3,0,,28,4554,0.96,0.01,1,93.87,0.343,58.65,19437.95,0.99,0.841,37370,11889,3055,Moderate
SC0018091,Ganfeng Lithium Co.,Ltd.,2025,April,Lithium carbonate and lithium hydroxide,East Asia and Pacific,1,1,62.92,60.69,62.59,70.81,0.082,0.11,0.887,1.637,277.41,0.552,0.397,3,1,FSSC 22000,12,9791,0.963,0.031,0,76.05,0.3,63.36,6912.63,0.95,0.967,40926,19620,1568,Moderate
SC0018105,MonÃ³meros Colombo Venezolanos ,Fertilizers and petrochemical derivatives,2025,April,Venezuela/Colombia links,Latin America and Caribbean,2,Agrochemicals,68.91,81.04,65.35,58.62,0.1175,1.932,0.971,1.294,125.92,0.167,0.127,2,1,LEED; RSPO,50,16712,0.757,0.042,1,80.26,0.201,75.48,27927.78,1.383,0.734,33591,11364,3844,Moderate
SC0018142,Furukawa Electric Co.,Ltd.,2025,April,Electrical wiring and copper cables,East Asia and Pacific,1,1,79.16,78.02,89.71,78.03,0.0435,0.877,1.094,3.614,288.92,0.626,0.338,2,1,ISO 9001; BRCGS,37,23365,0.968,0.046,1,98.68,0.711,77.53,12879.12,1.078,0.892,32804,24963,2847,Moderate
SC0018204,MonÃ³meros Colombo Venezolanos,Fertilizers and petrochemical derivatives,2025,April,Venezuela/Colombia links,Latin America and Caribbean,2,Agrochemicals,70.14,84.01,60.18,66.07,0.0005,1.475,1.435,1.344,131.57,0.424,0.082,2,1,,30,19367,0.654,0.0,2,91.12,0.321,78.03,16925.38,0.829,1.256,41133,12888,3409,High
SC0018212,BHP Group,Nickel,2025,April,iron ore,East Asia and Pacific,1,Australia,89.67,96.05,77.61,88.45,0.1182,3.185,0.868,3.202,241.45,0.619,0.676,2,1,SA8000,37,9494,0.87,0.044,3,93.76,0.403,73.54,23847.5,1.008,1.372,42991,7124,6606,Moderate
SC0018242,Ganfeng Lithium Co.,Ltd.,2025,April,Lithium carbonate and lithium hydroxide,East Asia and Pacific,1,1,62.92,60.69,62.59,70.81,0.082,0.11,0.887,1.637,277.41,0.552,0.397,3,1,FSSC 22000,12,9791,0.963,0.031,0,76.05,0.3,63.36,6912.63,0.95,0.967,40926,19620,1568,Moderate
SC0018253,Furukawa Electric Co.,Ltd.,2025,May,Electrical wiring and copper cables,East Asia and Pacific,1,1,80.9,79.92,83.49,76.51,0.1712,2.973,0.428,3.404,214.86,0.61,0.344,2,1,LEED,26,10,0.931,0.083,0,74.3,0.288,53.57,9276.19,0.562,0.613,31497,20957,3264,Moderate
SC0018290,Cominor/oil and timber exporters ,"Crude oil, timber, logs (selected exporters)",2025,May,Congo (Brazzaville),Sub-Saharan Africa,2,Oil and Timber,76.81,78.32,70.28,79.23,0.5345,5.087,0.799,4.299,238.21,0.518,0.546,2,1,RSPO; SA8000,31,19581,0.589,0.016,1,89.48,0.151,65.34,4582.54,1.575,0.822,18545,5777,3480,High
SC0018345,BHP Group,Nickel,2025,May,iron ore,East Asia and Pacific,1,Australia,52.08,48.35,59.62,56.95,0.0499,0.787,1.185,1.528,93.36,0.282,0.247,3,0,ISO 14001; LEED,55,16105,0.9,0.006,0,93.83,0.036,85.11,1898.01,0.649,1.177,51563,2900,480,Moderate
SC0018378,PT Pupuk Indonesia,Fertilizers (urea,2025,May,ammonia),East Asia and Pacific,1,1,71.43,72.25,72.4,69.98,0.2149,2.119,0.731,2.084,288.01,0.38,0.282,2,1,LEED,35,6260,0.879,0.058,1,91.13,0.169,90.53,20479.67,0.876,0.916,12410,15138,2495,Moderate
SC0018402,Murata Manufacturing Co.,Electronic components (capacitors,2025,May,sensors),East Asia and Pacific,1,1,86.07,74.46,86.33,97.0,0.1849,2.455,0.673,0.183,247.31,0.481,0.557,1,1,ISO 9001,30,10296,0.885,0.04,0,73.32,0.745,59.2,19416.37,1.533,0.927,30664,24997,3525,Moderate
SC0018436,Siam Cement Group (SCG),Cement,2025,May,chemicals,East Asia and Pacific,1,Thailand,73.18,79.6,74.07,68.21,0.0137,2.649,1.128,2.425,149.98,0.317,0.288,1,1,Fairtrade,12,8515,0.872,0.058,1,90.56,0.173,58.01,2910.47,1.179,1.029,19259,12343,2615,High
SC0018464,COMINOR/OIL AND TIMBER EXPORTERS,"Crude oil, timber, logs (selected exporters)",2025,May,Congo (Brazzaville),Sub-Saharan Africa,2,Oil and Timber,78.77,83.78,73.55,71.92,1.4371,2.665,2.686,2.001,259.25,0.434,0.236,3,1,ISO 14001; ISO 9001; SA8000,24,7974,0.693,0.091,0,91.39,0.495,81.11,25881.15,1.563,1.121,41390,17151,1,High
SC0018472,MonÃ³meros Colombo Venezolanos,Fertilizers and petrochemical derivatives,2025,May,Venezuela/Colombia links,Latin America and Caribbean,2,Agrochemicals,57.29,61.01,51.37,61.98,0.1098,1.393,0.01,2.303,155.35,0.59,0.59,3,1,Fairtrade,28,9135,0.622,0.023,0,67.7,0.344,76.15,627.35,2.249,2.003,3784,12949,2338,Moderate
SC0018502,Zhejiang Huayou Cobalt Co.,Ltd.,2025,June,Cobalt sulfate and precursor materials,East Asia and Pacific,1,1,52.34,51.66,47.08,57.4,0.133,0.782,0.391,2.801,248.55,0.449,0.433,3,1,Fairtrade; ISO 14001; ISO 9001,20,14309,0.814,0.021,0,83.63,0.183,63.06,10634.78,0.994,0.814,6792,17671,5261,Moderate
SC0018550,BHP Group,Nickel,2025,June,iron ore,East Asia and Pacific,1,Australia,61.35,64.07,60.62,64.22,0.0884,2.387,1.023,2.582,193.49,0.648,0.587,1,1,,35,26310,0.884,0.048,0,82.48,0.289,61.97,5506.35,1.304,1.057,21877,12705,2409,Moderate
SC0018662,MonÃ³meros Colombo Venezolanos,Fertilizers and petrochemical derivatives,2025,June,Venezuela/Colombia links,Latin America and Caribbean,2,Agrochemicals,84.8,84.2,82.72,84.36,0.1598,2.621,1.672,2.956,159.61,0.815,0.479,2,1,,30,5260,0.62,0.039,1,81.53,0.206,70.28,52137.11,1.309,1.256,22325,16635,3944,Moderate
SC0018701,Zhejiang Huayou Cobalt Co.,Ltd.,2025,June,Cobalt sulfate and precursor materials,East Asia and Pacific,1,1,80.34,73.19,75.76,88.55,0.1193,1.686,1.01,2.183,182.63,0.46,0.886,1,1,Fairtrade; RSPO,14,14554,0.98,0.061,0,77.28,0.613,58.8,17149.93,1.385,0.982,23825,11194,4975,Moderate
SC0018744,Zhejiang Huayou Cobalt Co.,Ltd.,2025,July,Cobalt sulfate and precursor materials,East Asia and Pacific,1,1,55.4,57.04,57.89,54.31,0.0231,2.703,1.19,0.488,272.21,0.668,0.051,3,1,RSPO,25,8547,0.841,0.017,0,95.03,0.294,69.42,8142.07,1.278,0.949,27607,5687,1738,Moderate
SC0018861,Sumitomo Metal Mining,Nickel,2025,July,gold,East Asia and Pacific,1,Japan,66.58,69.47,71.82,61.33,0.1468,1.941,0.152,2.653,142.7,0.303,0.525,3,1,ISO 14001,36,9912,0.866,0.023,1,92.15,0.257,99.0,7986.91,0.94,1.46,1,3335,5644,Moderate
SC0018942,PT Pupuk Indonesia,Fertilizers (urea,2025,July,ammonia),East Asia and Pacific,1,1,51.98,49.91,53.98,53.83,0.0707,1.059,1.556,2.586,14.25,0.625,0.588,1,1,,44,6747,0.96,0.019,0,54.79,0.347,62.43,7923.03,1.263,0.836,47445,17479,2403,Moderate
SC0018968,Furukawa Electric Co.,Ltd.,2025,August,Electrical wiring and copper cables,East Asia and Pacific,1,1,76.53,78.82,75.98,73.46,0.1565,0.454,0.415,2.698,82.03,0.621,0.118,3,1,SA8000,42,12802,0.928,0.007,0,100.0,0.35,86.23,9771.5,0.708,1.046,38348,14283,4667,Moderate
SC0018991,Murata Manufacturing Co.,Electronic components (capacitors,2025,August,sensors),East Asia and Pacific,1,1,48.55,49.13,50.13,47.92,0.0826,3.503,1.416,2.949,153.74,0.452,0.265,2,1,,37,10,0.925,0.013,0,97.63,0.353,93.3,1303.13,1.073,0.712,47702,18249,1,Moderate
SC0019057,Sumitomo Metal Mining,Nickel,2025,August,gold,East Asia and Pacific,1,Japan,72.36,69.27,79.96,69.9,0.1339,0.478,1.07,1.989,184.05,0.463,0.433,2,1,FSSC 22000,39,12173,0.923,0.038,1,63.09,0.276,64.51,13230.94,1.388,1.137,52448,8233,5603,Moderate
SC0019095,Murata Manufacturing Co.,Electronic components (capacitors,2025,August,sensors),East Asia and Pacific,1,1,62.61,52.33,75.68,63.47,0.1408,0.983,0.736,2.401,135.85,0.652,0.245,1,1,LEED,40,16289,0.892,0.036,1,90.15,0.311,68.33,30995.9,0.812,1.12,23056,13215,2415,High
SC0019174,Cominor/oil and timber exporters,"Crude oil, timber, logs (selected exporters)",2025,August,Congo (Brazzaville),Sub-Saharan Africa,2,Oil and Timber,77.95,80.31,74.8,83.89,0.7761,4.911,1.239,6.642,209.43,1.0,0.134,3,1,FSSC 22000,33,15528,0.795,0.0,0,84.18,0.473,90.68,15710.81,1.576,1.133,62830,8815,1,High
SC0019225,PT Pupuk Indonesia,Fertilizers (urea,2025,September,ammonia),East Asia and Pacific,1,1,55.27,48.3,59.72,59.8,0.1454,0.01,1.271,2.494,147.47,0.572,0.305,2,0,ISO 14001,1,11433,0.963,0.058,1,78.64,0.432,59.75,19874.15,1.194,1.06,35675,22124,1,High
SC0019251,BHP Group,Nickel,2025,September,iron ore,East Asia and Pacific,1,Australia,60.2,68.54,58.39,59.34,0.0768,1.62,0.429,2.29,169.05,0.801,0.659,2,1,FSSC 22000; BRCGS,43,6846,0.797,0.005,0,81.03,0.302,54.67,21261.43,1.141,1.078,65233,18474,5881,Moderate
SC0019260,FURUKAWA ELECTRIC CO. ,Ltd.,2025,September,Electrical wiring and copper cables,East Asia and Pacific,1,1,60.24,60.77,54.75,63.8,0.1612,1.846,0.872,1.354,162.0,0.415,0.294,2,1,,25,5334,0.887,0.038,1,78.12,0.656,73.51,7078.21,1.078,1.064,63961,14572,7496,High
SC0019279,BHP Group,Nickel,2025,September,iron ore,East Asia and Pacific,1,Australia,87.95,69.43,100.0,91.58,0.1479,2.125,1.32,4.327,131.33,0.349,0.513,3,1,ISO 14001; LEED,8,12580,0.941,0.061,0,87.92,0.417,49.0,14345.67,0.683,1.118,19215,20040,3502,Moderate
SC0019328,PT Pupuk Indonesia,Fertilizers (urea,2025,September,ammonia),East Asia and Pacific,1,1,50.61,49.98,46.34,56.95,0.0752,0.846,0.534,2.249,157.14,0.76,0.565,2,1,ISO 9001,31,13537,0.889,0.111,0,76.47,0.038,60.84,26175.88,0.847,0.812,40122,79,4770,High
SC0019362,Ganfeng Lithium Co. ,Ltd.,2025,September,Lithium carbonate and lithium hydroxide,East Asia and Pacific,1,1,85.92,79.65,93.01,83.63,0.0972,2.526,0.679,2.567,280.31,0.255,0.583,3,1,ISO 9001,39,20263,0.965,0.032,0,85.62,0.341,84.59,10097.53,1.085,0.868,23719,3497,3697,Moderate
SC0019399,PT Pupuk Indonesia,Fertilizers (urea,2025,September,ammonia),East Asia and Pacific,1,1,53.09,54.26,55.4,53.85,0.1047,2.21,0.579,3.877,170.01,0.544,0.441,2,1,,19,9662,0.899,0.08,0,71.8,0.359,61.38,24812.63,1.165,1.173,39319,11575,1,Moderate
SC0019490,Siam Cement Group (SCG),Cement,2025,October,chemicals,East Asia and Pacific,1,Thailand,56.84,59.25,53.59,60.2,0.1201,4.096,0.479,2.34,62.44,0.436,0.819,0,1,RSPO; ISO 9001,15,10872,0.85,0.09,0,90.35,0.409,91.86,17450.05,0.892,0.598,25712,2172,3737,High
SC0019491,Furukawa Electric Co.,Ltd.,2025,October,Electrical wiring and copper cables,East Asia and Pacific,1,1,100.0,100.0,100.0,95.31,0.0124,2.923,0.708,2.137,37.04,0.512,0.431,1,1,BRCGS; ISO 9001,18,23766,0.781,0.03,1,83.26,0.372,67.03,14017.63,0.647,1.369,42075,7506,4992,Moderate
SC0019535,Siam Cement Group (SCG),Cement,2025,October,chemicals,East Asia and Pacific,1,Thailand,63.3,54.71,79.94,58.88,0.1207,1.492,0.263,3.059,149.02,0.757,0.73,0,1,FSSC 22000,30,10,0.945,0.057,1,75.01,0.269,50.34,19200.33,1.117,0.617,27836,18960,3421,High
SC0019558,Rio Tinto Group,Iron ore,2025,October,aluminium,East Asia and Pacific,1,Australia,66.15,63.65,61.43,66.3,0.0905,0.668,0.681,2.634,125.62,0.621,0.918,2,1,,14,7621,1.0,0.069,0,100.0,0.082,58.93,21151.01,0.674,1.501,40338,12343,696,Moderate
SC0019573,Zhejiang Huayou Cobalt Co.,Ltd.,2025,October,Cobalt sulfate and precursor materials,East Asia and Pacific,1,1,86.51,84.27,94.27,82.2,0.0306,2.605,0.691,2.089,148.18,0.604,0.547,3,1,SA8000,6,12453,0.939,0.062,0,79.58,0.533,70.51,21407.63,1.512,1.203,20831,17201,5411,Moderate
SC0019686,Zhejiang Huayou Cobalt Co.,Ltd.,2025,November,Cobalt sulfate and precursor materials,East Asia and Pacific,1,1,63.89,65.03,62.93,65.04,0.1332,0.563,1.25,2.436,137.69,0.672,0.381,2,1,,6,19037,0.97,0.021,0,78.32,0.453,53.84,20223.73,0.846,1.007,34084,12933,5333,Moderate
SC0019703,Rio Tinto Group,Iron ore,2025,November,aluminium,East Asia and Pacific,1,Australia,73.95,74.0,75.73,71.0,0.101,1.468,0.718,4.336,142.18,0.347,0.458,1,1,FSSC 22000; LEED,17,7710,0.953,0.038,0,86.54,0.317,60.01,12295.16,0.642,1.243,33453,14743,4579,Moderate
SC0019720,Nippon Steel Corporation,Steel plates,2025,November,coils,East Asia and Pacific,1,Japan,74.3,75.83,75.33,68.37,0.0538,1.136,0.911,3.244,152.44,0.909,0.28,2,1,ISO 9001,39,127,0.829,0.068,0,74.89,0.538,75.95,12729.61,0.474,1.174,45047,18004,2039,Moderate
SC0019753,Murata Manufacturing Co. ,Electronic components (capacitors,2025,November,sensors),East Asia and Pacific,1,1,74.76,73.49,80.62,74.13,0.051,1.429,1.312,2.781,110.95,0.702,0.085,3,1,ISO 14001,30,11163,0.997,0.013,0,80.89,0.311,64.46,15484.38,1.074,1.527,50317,15660,3770,Moderate
SC0019919,Murata Manufacturing Co.,Electronic components (capacitors,2025,November,sensors),East Asia and Pacific,1,1,44.7,46.67,47.92,39.47,0.1062,3.027,1.828,1.846,15.03,0.719,0.311,3,1,,22,24888,0.77,0.001,0,70.96,0.295,78.43,10700.56,0.571,0.892,16827,16589,6631,Moderate
SC0019999,Rio Tinto Group ,Iron ore,2025,December,aluminium,East Asia and Pacific,1,Australia,82.44,72.09,87.92,87.47,0.0173,1.052,0.961,3.287,191.31,0.271,0.707,2,0,,39,9145,0.972,0.027,0,81.86,0.286,76.15,14491.12,0.779,1.029,1766,17671,2854,Moderate
